arm,group,split,case,count,finite_count,nonfinite_count,p50_mm,p95_mm,p99_mm,max_mm,within_3mm,within_10mm,bounds_violations,centroid_dx_mm,centroid_dy_mm,centroid_dz_mm,centered_rms_scale_ratio,plane_p95_mm,beta_step_max_deg,beta_step_gt7deg_rate,endpoint_beta_gap_deg
control_20260926,on_grid,train,tip,1182,1182,0,3.063445178515387,7.6821304481860855,8.838820921210502,9.510507358769187,0.49153976311336717,1.0,0,,,,,,,,
control_20260926,on_grid,train,outer,35986,35986,0,3.5704462194088915,9.141183568529112,16.262601647122043,118.60642283562993,0.37653531929083534,0.9602067470683043,0,,,,,,,,
control_20260926,on_grid,validation,all,7795,7795,0,3.536180076622112,11.819543154492349,24.400585010742244,143.5533341784257,0.3947402180885183,0.927902501603592,0,,,,,,,,
control_20260926,on_grid,validation,core,38,38,0,1.214139507111628,1.823374928861903,2.070260953518587,2.2107222163194273,1.0,1.0,0,,,,,,,,
control_20260926,on_grid,validation,transition,634,634,0,2.0848962158022175,14.052189117342913,49.97701000189074,99.08058540967032,0.7555205047318612,0.9369085173501577,0,,,,,,,,
control_20260926,on_grid,validation,tip,109,109,0,3.8872745487506863,8.647808436369509,9.062933916672565,9.450669398293366,0.43119266055045874,1.0,0,,,,,,,,
control_20260926,on_grid,validation,outer,4553,4553,0,3.644605171149908,10.030600544280045,16.512867278214465,143.5533341784257,0.37272128267076654,0.9497034922029431,0,,,,,,,,
control_20260926,targets,diagnostic,fixed_circle_r40_u100,121,121,0,0.5283479134465038,0.7259484294211985,0.7343689276726211,0.7354990639739923,1.0,1.0,0,0.06027648162547326,0.08806965842275166,0.10650690508674648,1.0066611009548956,0.3522213241855532,0.07490540396706047,0.0,0.0
control_20260926,targets,diagnostic,retry17_rounded_rectangle_0,360,360,0,4.6630122194788495,6.886490924820198,9.320892498604309,9.520574435924715,0.19166666666666668,1.0,0,0.2113303442791447,-0.8179639464482171,1.7434950931581779,1.0041165164983,5.612806706972285,0.42590199522484573,0.0,0.07823939005567293
control_20260926,targets,diagnostic,retry17_rounded_rectangle_1,360,360,0,4.064473236985225,7.6790296545221945,9.299352704374101,9.3984829148731,0.1638888888888889,1.0,0,1.5177939900657356,-0.9739682791965835,2.058469635060826,1.0062525385720176,6.79095342645486,0.29370026874466393,0.0,0.07943894202865642
control_20260926,targets,diagnostic,retry17_rounded_rectangle_2,360,360,0,4.538690483017084,19.17153528239102,24.524773149026217,26.05855428398677,0.14444444444444443,0.8777777777777778,0,0.38588597228284405,-0.893536717144349,0.7471830388298079,1.0016638803278342,15.354363428917942,1.0115779099487454,0.0,0.04761986544991734
control_20260926,targets,diagnostic,retry19_exact_seam_rectangle_0,120,120,0,1.489590773471166,1.7746301709302885,1.8339714280485715,1.8418842255631562,1.0,1.0,0,0.5063062349290215,0.5949630915847073,0.04405959688330938,1.009384081544347,,0.17233591804317672,0.0,0.047799371359041734
control_20260926,targets,diagnostic,retry19_exact_seam_rectangle_1,120,120,0,1.400136189220539,1.7018852850969437,1.7061946462532256,1.706400543302501,1.0,1.0,0,0.6000074904309297,0.5355664902715155,0.007746083904733891,1.0103382410417654,,0.16071605871769254,0.0,0.040483384984311824
control_20260926,targets,diagnostic,retry19_exact_seam_rectangle_2,120,120,0,1.3144733374456992,1.7073109111928106,1.7175352099418464,1.7182036499511122,1.0,1.0,0,0.8954094124169995,0.5086043475064536,-0.40049869855250064,1.004059286501026,0.5642356733747245,0.1363271607388695,0.0,0.11369362137673975
control_20260926,targets,diagnostic,retry19_seam_between_rectangle_0,120,120,0,1.397185506673858,1.6014818790077803,1.642716465934419,1.6477397367530446,1.0,1.0,0,0.5805717294328772,0.512818468700167,-0.046507496772004,1.0160783961334774,1.5111832818933209,0.1539558789866724,0.0,0.04663695853967019
control_20260926,targets,diagnostic,retry19_seam_between_rectangle_1,120,120,0,1.2823677847819506,1.6091148038634042,1.6249364410146578,1.6259734753341766,1.0,1.0,0,0.7094258160140384,0.44665741335949216,-0.13732010149868085,1.0152336692573676,1.3945813588019151,0.13875358544151653,0.0,0.042570861549396974
control_20260926,targets,diagnostic,retry19_seam_between_rectangle_2,120,120,0,1.3752908250714435,1.6556169854032141,1.6647086364734571,1.6652272302322009,1.0,1.0,0,0.9646492334678753,0.455354604905669,-0.49693434395069547,1.0044359661827784,0.8267356835974233,0.11006337583287797,0.0,0.0837773928120839
control_20260926,targets,diagnostic,retry19_slanted_ellipse,120,120,0,1.3501218980309115,1.592844704688811,1.6106047918008657,1.6118568257805752,1.0,1.0,0,0.6430229117132535,0.4774663383093724,-0.07590906276644813,1.016767459991434,1.4955515859315214,0.1732955596215635,0.0,0.025900077332688353
control_20260926,targets,diagnostic,retry19_spiral_3d,120,120,0,1.5354907374390332,1.8902470200184611,1.904188327966893,1.9055416476773102,1.0,1.0,0,0.7290962639186586,0.6435754835357136,-0.1493398167202405,0.9992417312172777,,0.1272669148048476,0.0,6.042966325712823
control_20260926,targets,diagnostic,retry19_star,120,120,0,1.3869408676089008,1.6190079416125163,1.6534555080643665,1.673899875754278,1.0,1.0,0,0.882397788111842,0.4641675671979508,-0.31971315393283334,1.0186331414322374,1.5944508726404703,0.17221212086447024,0.0,0.0853841948143294
control_20260926,targets,diagnostic,retry19_zero_to_boundary_0,120,120,0,1.808527928799161,8.325336935768377,8.600478735424915,8.61301378408356,0.7333333333333333,1.0,0,2.102494752956979,0.2823438508740909,0.19600265379146578,1.012819391887652,1.2000986553906554,0.30603960606529756,0.0,11.628026564480285
control_20260926,targets,diagnostic,retry19_zero_to_boundary_1,120,120,0,2.4977956591284114,8.1503538802993,8.384913941319098,8.399602932771257,0.7166666666666667,1.0,0,1.9566277537170054,0.5930236832348222,0.8104192219434079,0.9993134335858171,0.9295221003684054,0.29663686349699653,0.0,8.652432454449428
control_20260926,targets,diagnostic,retry19_zero_to_boundary_2,120,120,0,2.6727782094644192,8.287238516632266,8.535931222765425,8.563271991716489,0.7416666666666667,1.0,0,1.814131182984613,0.4783876186964729,1.0066829243585163,1.0000407348400997,1.5693768418784837,0.3170703615748682,0.0,9.421163415345193
control_20260926,targets,diagnostic,off_grid_test,3000,3000,0,2.7419808833302453,9.693641573254771,23.972605853071094,101.27646774758719,0.5563333333333333,0.9536666666666667,0,,,,,,,,
control_20260926,targets,diagnostic,large_star,407,407,0,3.27421062730926,17.740647349779362,41.23564415755147,47.80132357802154,0.4668304668304668,0.8501228501228502,0,0.7817040783169911,0.9651342169630458,-0.18520697957636365,0.9986393827842356,14.626386514329148,3.016579513919165,0.0,0.5698357555484479
control_20260926,targets,diagnostic,large_helix,523,523,0,3.3231691814198308,12.660661485205246,30.125599378767586,42.339087077280816,0.4110898661567878,0.8374760994263862,0,0.03684392326623489,-0.2702857937067583,-0.579133898758092,0.9986825893237905,,2.355352102021404,0.0,7.987296213059666
control_20260926,targets,diagnostic,large_tapered_helix,574,574,0,7.8905685718398395,13.848732568884817,15.394329677402146,16.188348227583933,0.036585365853658534,0.735191637630662,0,-5.36616013606454,0.4328037984128544,-0.3998676742875126,0.9899869316667164,,0.4268693207660488,0.0,4.872312242777422
control_20260926,targets,diagnostic,circle_u100_center25_r5,128,128,0,0.5254913106109698,0.5893242323920147,0.5902558890358778,0.5903636319229748,1.0,1.0,0,0.34002922974897715,0.3026383670646296,-0.2597729248855899,1.0067144202463933,0.35263584094852307,0.008292276539218605,0.0,0.005243450848454164
control_20260926,targets,diagnostic,circle_u100_center25_r10,128,128,0,0.5175563245938579,0.6437465716655552,0.6454326571295247,0.6455275028801853,1.0,1.0,0,0.3313006865806722,0.2965698816882136,-0.25445838002860866,1.0065909963020465,0.35623153077779524,0.01658369930479096,0.0,0.010340479516576179
control_20260926,targets,diagnostic,circle_u100_center25_r20,128,128,0,0.4864653780205127,0.7258118704630989,0.729494032060391,0.7298983907204675,1.0,1.0,0,0.2966000273773445,0.2728632965465434,-0.23324496818788057,1.0060890345703237,0.3498262434877164,0.033195146253085096,0.0,0.020155034467061378
control_20260926,targets,diagnostic,circle_u100_center25_r40,128,128,0,0.4493147540468734,0.8030957939575611,0.8170943308515289,0.8180313096538682,1.0,1.0,0,0.16134651983712273,0.18700636843843682,-0.14991640512145402,1.004219891781154,0.30987646756454046,0.06587802831841924,0.0,0.03829174803438398
control_20260926,targets,diagnostic,circle_u100_center350_r5,128,128,0,4.090419790281797,4.603158118158297,4.609478822360911,4.609909407248178,0.0,1.0,0,1.9545121619867454,3.532032076352226,0.3871086196591463,0.93359600791182,2.2322595472372586,0.011499050354539592,0.0,0.0033472195801293736
control_20260926,targets,diagnostic,circle_u100_center350_r10,128,128,0,4.134311903093652,5.072690752891051,5.083079934005896,5.084137685805259,0.140625,1.0,0,1.9451275432039763,3.466462173684149,0.40235277801521074,0.9338626429041043,2.4890785725744657,0.023044631372799895,0.0,0.006884830683372853
control_20260926,targets,diagnostic,circle_u100_center350_r20,128,128,0,4.293134623485957,5.824961967383443,5.841808614552587,5.842767687494938,0.3046875,1.0,0,1.9039422523695875,3.208353547279958,0.46106868019569885,0.9349048510067453,2.9501037092278914,0.04655713070374567,0.0,0.01440401518591064
control_20260926,targets,diagnostic,circle_u100_center350_r40,128,128,0,4.709408402355757,6.720181580173946,6.761836010250699,6.765264318554136,0.203125,1.0,0,1.6854776371718754,2.2380741312613854,0.6621221063616499,0.9386981098574249,3.6839251938599493,0.09614174275709948,0.0,0.029987091777294732
control_20260926,targets,diagnostic,circle_u150_center25_r5,128,128,0,1.4215425276374551,1.5042691566100468,1.5053856374242425,1.5054930998302911,1.0,1.0,0,0.4562756901476013,1.3273017975677017,-0.1745683259694866,1.0021588874992313,0.6131133567736535,0.006375127816560651,0.0,0.0044419174771825895
control_20260926,targets,diagnostic,circle_u150_center25_r10,128,128,0,1.4199722697241304,1.5776748408154755,1.5795775851127014,1.579816441653364,1.0,1.0,0,0.4458711578848411,1.3086722846872707,-0.15924313115955707,1.0021528202235481,0.7588896709604054,0.012782699031678864,0.0,0.008856087310862001
control_20260926,targets,diagnostic,circle_u150_center25_r20,128,128,0,1.4145446230813206,1.6917081895774695,1.6945845106120936,1.6946898880854262,1.0,1.0,0,0.4052405950148424,1.2357374898160505,-0.10123489649722459,1.0021227362573115,1.0165101841386193,0.02569517165758797,0.0,0.017620794161148638
control_20260926,targets,diagnostic,circle_u150_center25_r40,128,128,0,1.4032297169488135,1.782918920005914,1.7859246675426628,1.786750210252976,1.0,1.0,0,0.25628841298680655,0.9672967939826763,0.08339268935136711,1.0020440698814888,1.355815542317118,0.05194358863794697,0.0,0.03500455941375668
control_20260926,targets,diagnostic,circle_u150_center350_r5,128,128,0,4.6750453027139205,4.99938793145498,5.003494202911833,5.003850607789424,0.0,1.0,0,-3.212368602217573,2.426815145364484,-2.32249677563687,1.0389083393574081,3.7603404294899723,0.010233330923971605,0.0,0.0040748481701472945
control_20260926,targets,diagnostic,circle_u150_center350_r10,128,128,0,4.699936535608607,5.322872077670493,5.332088176888761,5.332633547677948,0.0,1.0,0,-3.1859581873030924,2.3767373261214844,-2.291384958971122,1.0387002282857043,4.264033955206014,0.022084136020766854,0.0,0.008248093753025085
control_20260926,targets,diagnostic,circle_u150_center350_r20,128,128,0,4.785806917038557,5.961960904255013,5.985132903497155,5.987372222014395,0.0,1.0,0,-3.083171749237711,2.178338886298737,-2.167478412861161,1.0378844908378195,5.137350894912274,0.0509263173384382,0.0,0.019272659403660353
control_20260926,targets,diagnostic,circle_u150_center350_r40,128,128,0,4.947286854401825,7.089072891101321,7.175930784633139,7.1828458004921645,0.3046875,1.0,0,-2.7178624198583856,1.4229000298943413,-1.688919248732238,1.034735040170887,6.274190753740371,0.1300835140638316,0.0,0.04617592077069433
control_20260926,zero,diagnostic,exact_zero,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,,,,,,,,
junction_20260926,on_grid,test,all,8272,8272,0,3.773949422548311,11.206702005833534,19.525773719332303,124.59466636342304,0.34574468085106386,0.9316972920696325,0,,,,,,,,
junction_20260926,on_grid,test,core,71,71,0,1.1918150167466408,2.089372582777223,2.609957656097674,2.837782859788473,1.0,1.0,0,,,,,,,,
junction_20260926,on_grid,test,transition,1139,1139,0,2.695862869168314,19.075043884848874,58.16910806227536,124.59466636342304,0.5513608428446005,0.9007901668129938,0,,,,,,,,
junction_20260926,on_grid,test,tip,100,100,0,3.356070649532974,5.716099866483452,6.605890970815357,7.203449551445956,0.39,1.0,0,,,,,,,,
junction_20260926,on_grid,test,outer,4187,4187,0,3.998987174340555,10.081667954195897,14.420098162109253,28.29560598453473,0.2918557439694292,0.949605923095295,0,,,,,,,,
junction_20260926,on_grid,train,all,58629,58629,0,3.5738878046062346,9.846475802156917,15.60761341201372,131.59609089927045,0.38168824301966603,0.9522250081017927,0,,,,,,,,
junction_20260926,on_grid,train,core,417,417,0,1.2438718588985882,2.924901548686984,7.317866741716479,11.331566274460824,0.9520383693045563,0.9928057553956835,0,,,,,,,,
junction_20260926,on_grid,train,transition,5726,5726,0,2.1553279312077205,12.232974461281497,33.88255283528462,131.59609089927045,0.6734194900454069,0.9324135522179532,0,,,,,,,,
junction_20260926,on_grid,train,tip,1182,1182,0,2.8944000751051426,7.948601720987575,9.64060967232926,10.609085076447773,0.5169204737732657,0.9949238578680203,0,,,,,,,,
junction_20260926,on_grid,train,outer,35986,35986,0,3.803676235709581,8.99391924436476,14.206993083737832,43.93790066807939,0.3208192074695715,0.9634858000333463,0,,,,,,,,
junction_20260926,on_grid,validation,all,7795,7795,0,3.7610467740430926,11.414201468036074,18.119248136335077,119.68906368301177,0.34008980115458626,0.931109685695959,0,,,,,,,,
junction_20260926,on_grid,validation,core,38,38,0,1.2515113936837878,2.8472482754044135,4.085322623365429,4.561947864626081,0.9473684210526315,1.0,0,,,,,,,,
junction_20260926,on_grid,validation,transition,634,634,0,2.33994445688739,25.153948286668122,72.81792454306766,119.68906368301177,0.6167192429022083,0.8943217665615142,0,,,,,,,,
junction_20260926,on_grid,validation,tip,109,109,0,3.65679456556973,9.452997810391018,9.979075734714115,10.426229745081514,0.3761467889908257,0.981651376146789,0,,,,,,,,
junction_20260926,on_grid,validation,outer,4553,4553,0,3.9285880150737054,10.315469175272673,15.850314452905655,25.99678288831458,0.2976059740830222,0.9457500549088513,0,,,,,,,,
junction_20260926,targets,diagnostic,fixed_circle_r40_u100,121,121,0,1.173174394501465,1.519544741183936,1.5432935228144777,1.5454222098735182,1.0,1.0,0,-0.8932341540555055,-0.22926175310366306,0.287535657378398,1.0039789161915305,1.255188733590984,0.06419097159342609,0.0,0.0
junction_20260926,targets,diagnostic,retry17_rounded_rectangle_0,360,360,0,3.614605781079778,6.530165855300241,6.96244369812826,7.092147465017578,0.34444444444444444,1.0,0,-0.6520469937195607,-0.794180418900167,1.0716494445478377,1.0048341220750248,5.227982938004064,0.47032341115249304,0.0,0.08686591897739904
junction_20260926,targets,diagnostic,retry17_rounded_rectangle_1,360,360,0,2.996331887137807,5.167067579647819,6.233377286274325,6.31253828088023,0.5027777777777778,1.0,0,0.12252384719927062,-0.3860815911629841,0.9988685560880183,1.0060485215785326,3.929209662521085,0.3109102110189804,0.0,0.09806230657434244
junction_20260926,targets,diagnostic,retry17_rounded_rectangle_2,360,360,0,3.871912999703037,7.51974538011695,10.14318662154487,10.558278653368205,0.26666666666666666,0.9888888888888889,0,1.1818916468597644,-0.4930290668147556,-0.8468858906751868,1.002800554338535,5.7999309918858755,0.5212121624504962,0.0,0.06083137229542606
junction_20260926,targets,diagnostic,retry19_exact_seam_rectangle_0,120,120,0,1.041125363230416,2.6243170023869338,2.714269915367065,2.7234368838075533,1.0,1.0,0,0.37388397911712706,0.06220322695966559,0.2744751871479862,0.9950506860315385,,0.17966897989083166,0.0,0.0515453032319706
junction_20260926,targets,diagnostic,retry19_exact_seam_rectangle_1,120,120,0,1.046589347775535,2.801892010226979,2.917266545182738,2.922654483757418,1.0,1.0,0,0.45095920711744436,-0.033981088989043826,0.29276689429095715,0.9926867617438272,,0.16738061580033248,0.0,0.03564846482558905
junction_20260926,targets,diagnostic,retry19_exact_seam_rectangle_2,120,120,0,1.1058229109055868,2.0847840377638494,2.1165540532907388,2.1177934017021034,1.0,1.0,0,0.6558716687306657,-0.16139986849298624,0.3432742516846126,0.9909135032589124,1.5620806268399734,0.13927694868666876,0.0,0.11685770650974815
junction_20260926,targets,diagnostic,retry19_seam_between_rectangle_0,120,120,0,1.0209622311895046,2.2872876702686176,2.379560566020035,2.3844407657155418,1.0,1.0,0,0.39870527124043303,-0.07093075805775402,0.2867820353035059,1.0031305911341308,1.5652272037997899,0.16203343145385873,0.0,0.04957393988277567
junction_20260926,targets,diagnostic,retry19_seam_between_rectangle_1,120,120,0,1.0119143705081206,2.3846014860444624,2.458375815454262,2.4633367638458163,1.0,1.0,0,0.47961993157084604,-0.18263762237113293,0.2963006363649234,1.0003182782681188,2.3069046888855835,0.1434672697424716,0.0,0.0394802009499662
junction_20260926,targets,diagnostic,retry19_seam_between_rectangle_2,120,120,0,1.1887154945232477,1.969464646069291,1.996418242021794,1.9977494196381793,1.0,1.0,0,0.6943673339887269,-0.22679621176515058,0.329278592467296,0.9946494365591323,1.7999236103518932,0.11058076266250644,0.0,0.08778628696805826
junction_20260926,targets,diagnostic,retry19_slanted_ellipse,120,120,0,0.992078501482601,2.363911969480425,2.461816728359439,2.4694892518830684,1.0,1.0,0,0.4198953000497274,-0.14087737378567136,0.2930023329540176,1.001827647503876,2.179746549128123,0.17493736634330534,0.0,0.023664044153155428
junction_20260926,targets,diagnostic,retry19_spiral_3d,120,120,0,1.2679947108864575,3.3481107399871224,3.4920717100397574,3.499636623313008,0.8916666666666667,1.0,0,0.612151454754023,0.25732428568294646,0.30466237243320216,0.9795889218554541,,0.11789376082947446,0.0,6.7897506081448675
junction_20260926,targets,diagnostic,retry19_star,120,120,0,0.984157984289702,2.7049328474837875,3.000146349632306,3.103988689060112,0.9833333333333333,1.0,0,0.5936399537104878,-0.022181691768929066,0.21609594258976794,1.0117230299642042,2.4650727000921906,0.1807583950634487,0.0,0.10549141795720068
junction_20260926,targets,diagnostic,retry19_zero_to_boundary_0,120,120,0,1.3685088028367636,8.45573629778337,8.782053823305978,8.810164812093262,0.7583333333333333,1.0,0,1.7453810997991148,-0.5061704818050881,0.3892924899603594,1.013440608848378,0.9662734908074679,0.30206890466436914,0.0,10.897824293953764
junction_20260926,targets,diagnostic,retry19_zero_to_boundary_1,120,120,0,2.260010353891399,7.7920365366251225,8.064394428947782,8.081081770049385,0.7166666666666667,1.0,0,1.4360751188630023,0.4376665651138206,0.39184762011221314,1.0001943390415842,1.6256704754787368,0.3049269386256228,0.0,8.237641856047674
junction_20260926,targets,diagnostic,retry19_zero_to_boundary_2,120,120,0,2.0160623492042933,8.04252032142444,8.298840024011307,8.315124218626657,0.7333333333333333,1.0,0,1.3438778216029512,0.3355613035100078,0.45696342163059805,1.0010714520640276,1.374821262397619,0.32422411734118645,0.0,8.989127443062802
junction_20260926,targets,diagnostic,off_grid_test,3000,3000,0,3.2875202108407233,9.316002821980542,19.101806481483234,77.59821156656416,0.43433333333333335,0.955,0,,,,,,,,
junction_20260926,targets,diagnostic,large_star,407,407,0,3.168479233670652,10.867962328567469,17.059755504154356,18.10487979045081,0.4643734643734644,0.9434889434889435,0,-0.6257669923601049,-0.026986545528231518,0.16280676974391212,0.9973506783712914,6.369637821699589,2.2166166592698704,0.0,0.49335846425219904
junction_20260926,targets,diagnostic,large_helix,523,523,0,3.640820952755216,9.974902848746074,14.277124927625673,17.128181661382726,0.3403441682600382,0.9502868068833652,0,-0.7303489100496555,-0.11036771487285191,0.18787093740746647,1.0008212357862551,,1.0413131385003958,0.0,6.674937262631069
junction_20260926,targets,diagnostic,large_tapered_helix,574,574,0,7.384289707429179,16.468992860252683,19.43171840883857,19.506541122447228,0.02613240418118467,0.7038327526132404,0,-5.986265549886917,-0.06689239461665615,-0.38661116746262675,0.9896303195092618,,0.7330167554994147,0.0,4.008377943083494
junction_20260926,targets,diagnostic,circle_u100_center25_r5,128,128,0,0.9040722293774258,0.950755173243139,0.9515762794391135,0.9516824977557168,1.0,1.0,0,-0.8670778283914777,-0.21715642962514342,0.06303431982523257,1.0054499739307456,0.8961762759430392,0.006950571254134226,0.0,0.005652835311831803
junction_20260926,targets,diagnostic,circle_u100_center25_r10,128,128,0,0.9276836009716878,1.029666763717586,1.0318925375272396,1.0319738571783539,1.0,1.0,0,-0.8684544162003218,-0.23430746690504378,0.07315759266645946,1.0052533429317003,0.9225064188973287,0.0139002887346222,0.0,0.01152978620580465
junction_20260926,targets,diagnostic,circle_u100_center25_r20,128,128,0,1.0069542726009928,1.2639210881860596,1.2710248929110053,1.271367638668745,1.0,1.0,0,-0.8762782780216434,-0.29669091193151204,0.11610273041464729,1.004498598645889,1.0446220099872283,0.02775575435281619,0.0,0.02446915270157068
junction_20260926,targets,diagnostic,circle_u100_center25_r40,128,128,0,1.3296762035165892,2.0695110325187245,2.098214070246213,2.100934550045532,1.0,1.0,0,-0.9266989814239734,-0.4584945013559987,0.31394460737027813,1.0018401304113613,1.6897962060834049,0.05879128016770788,0.0,0.05745469752450101
junction_20260926,targets,diagnostic,circle_u100_center350_r5,128,128,0,5.298854788701924,5.589978648742742,5.592871160372344,5.593076715478969,0.0,1.0,0,-3.64546222829025,1.890081974818378,-3.203252787101942,0.9902352939011317,4.251772494111727,0.01981864765043825,0.0,0.01520696928989043
junction_20260926,targets,diagnostic,circle_u100_center350_r10,128,128,0,5.4166146972316245,5.8703747219929205,5.877635360309428,5.878138426726639,0.0,1.0,0,-3.51157019175052,1.9537083827358073,-3.1112063833127808,0.9915118488398561,4.6896210581131355,0.04299262573064526,0.0,0.03138269548417454
junction_20260926,targets,diagnostic,circle_u100_center350_r20,128,128,0,5.59035175788027,6.3930846231857945,6.428617769541518,6.431596394120883,0.109375,1.0,0,-3.074123318940653,2.14523150675421,-2.7059777995559595,0.9958191859984247,5.19375109076724,0.10187995543355645,0.0,0.06593767241173784
junction_20260926,targets,diagnostic,circle_u100_center350_r40,128,128,0,4.578703677697714,6.7621608492123455,6.819141197027446,6.826935726712761,0.3359375,1.0,0,-2.313832911330407,2.0921892296038256,-1.093658019956957,1.0022350400318036,5.311998361291048,0.2746478829417365,0.0,0.1369176786173847
junction_20260926,targets,diagnostic,circle_u150_center25_r5,128,128,0,1.269261993000299,1.5753778310710163,1.579631304786732,1.5799020313910916,1.0,1.0,0,1.1288330617597597,0.17065205521810303,0.5129355049384953,1.0068163712273772,1.346653333192882,0.007053024091684417,0.0,0.005440245673915156
junction_20260926,targets,diagnostic,circle_u150_center25_r10,128,128,0,1.292561369456231,1.8837360862447534,1.892329315354858,1.8927819551334633,1.0,1.0,0,1.1063028206439314,0.1846015313951665,0.49663986337765875,1.0071706889521197,1.5279732722028982,0.014614043502888533,0.0,0.011266397035936033
junction_20260926,targets,diagnostic,circle_u150_center25_r20,128,128,0,1.3497085214906805,2.4188859258730093,2.4373736909590904,2.4383933910710667,1.0,1.0,0,1.0088187458777467,0.24159734728807394,0.4199675578236787,1.0084045585749433,1.7654561758805976,0.031306172060753444,0.0,0.02436024320082071
junction_20260926,targets,diagnostic,circle_u150_center25_r40,128,128,0,1.87175183230381,2.8455422898792557,2.8896117149838485,2.8933603455692687,1.0,1.0,0,0.4401553353133164,0.45120904251274097,0.13155467491314607,1.0106134573327,1.7116677831778726,0.06995223615833183,0.0,0.056860150901592556
junction_20260926,targets,diagnostic,circle_u150_center350_r5,128,128,0,5.750892865127353,6.2999415403411945,6.307330627383945,6.307769785375484,0.0,1.0,0,-4.5081406566358595,-3.4697364736108463,-0.4344982254690909,1.0165762084127987,5.215540405389174,0.020406043919059345,0.0,0.018162326776710157
junction_20260926,targets,diagnostic,circle_u150_center350_r10,128,128,0,5.638759613446331,6.672326618345095,6.687486851640285,6.68857338790389,0.0,1.0,0,-4.338979865927777,-3.293758952396356,-0.4216360294348822,1.017317023582464,5.748385442631321,0.045147550413784286,0.0,0.037730391861973564
junction_20260926,targets,diagnostic,circle_u150_center350_r20,128,128,0,5.202301263785738,7.083040458553649,7.127750330744653,7.130177094177509,0.0,1.0,0,-3.758880157098327,-2.6682065667384136,-0.30161693528548555,1.0202286967086973,6.45295323808277,0.11219439485392195,0.0,0.08005558004466164
junction_20260926,targets,diagnostic,circle_u150_center350_r40,128,128,0,3.8600261042344393,7.0807209802533295,7.236223357773388,7.2439998665591885,0.1953125,1.0,0,-2.3898904798843117,-1.2000040788890018,0.47292443088678576,1.0243017996772232,6.647647406218704,0.3147709754473301,0.0,0.20231959472588645
junction_20260926,zero,diagnostic,exact_zero,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,,,,,,,,
task_only_20260926,on_grid,test,all,8272,8272,0,3.3345146135330865,11.146520183743316,26.157509707451787,125.54475863652908,0.4348404255319149,0.9352030947775629,0,,,,,,,,
task_only_20260926,on_grid,test,core,71,71,0,1.2200489729289683,1.949822150303974,2.2317923258387315,2.415335322027627,1.0,1.0,0,,,,,,,,
task_only_20260926,on_grid,test,transition,1139,1139,0,1.9417312640838593,8.730911177018651,34.634117350314455,87.34285419232748,0.7374890254609306,0.9525899912203687,0,,,,,,,,
task_only_20260926,on_grid,test,tip,100,100,0,3.7471352793667414,6.227179400854898,6.813261180023627,7.3324918629087135,0.33,1.0,0,,,,,,,,
task_only_20260926,on_grid,test,outer,4187,4187,0,3.6166944166144424,9.863318376434735,18.58283172171245,125.54475863652908,0.37043229042273706,0.9522331024599953,0,,,,,,,,
task_only_20260926,on_grid,train,all,58629,58629,0,3.2297011787346785,9.856343930139516,18.569270197315017,119.28240178859936,0.45265994644288665,0.9517133159357997,0,,,,,,,,
task_only_20260926,on_grid,train,core,417,417,0,0.9839930682941462,1.754095694028354,2.3684323632993167,5.8125139017671845,0.9904076738609112,1.0,0,,,,,,,,
task_only_20260926,on_grid,train,transition,5726,5726,0,1.9571844207689302,8.245019691247897,26.77349639732382,65.2389310088811,0.7883339154732798,0.9615787635347538,0,,,,,,,,
task_only_20260926,on_grid,train,tip,1182,1182,0,2.9871845037722977,7.629839928196574,8.765677207421934,9.420278659164378,0.5033840947546532,1.0,0,,,,,,,,
task_only_20260926,on_grid,train,outer,35986,35986,0,3.4920890830625355,9.020927043105193,16.171344113679634,119.28240178859936,0.3894847996443061,0.9627077196687601,0,,,,,,,,
task_only_20260926,on_grid,validation,all,7795,7795,0,3.436800410282787,11.570321851037885,23.874846454627846,144.1294886638259,0.40923669018601666,0.9300833867864016,0,,,,,,,,
task_only_20260926,on_grid,validation,core,38,38,0,1.1756620833807705,1.8955151385063387,1.9336917754930045,1.9414992833790101,1.0,1.0,0,,,,,,,,
task_only_20260926,on_grid,validation,transition,634,634,0,1.9685122658891263,13.591959805938819,48.38639119968553,97.3663629903828,0.7476340694006309,0.9400630914826499,0,,,,,,,,
task_only_20260926,on_grid,validation,tip,109,109,0,3.3556215948340924,8.681344283118362,9.006745923508348,9.37031984724411,0.42201834862385323,1.0,0,,,,,,,,
task_only_20260926,on_grid,validation,outer,4553,4553,0,3.594360837925949,9.626025894591878,16.742830586577835,144.1294886638259,0.377113990775313,0.9567318251702175,0,,,,,,,,
task_only_20260926,targets,diagnostic,fixed_circle_r40_u100,121,121,0,0.4883763997685204,0.7192163423843949,0.7326023435101144,0.7335116182110918,1.0,1.0,0,0.0375627858243603,-0.057854064107931896,0.04226977493743788,1.0069651641689261,0.5254329249138046,0.062374141274202696,0.0,0.0
